order_id,order_date,customer_name,city,product,product_type,payment_type,order_value,delay,attempts,risk,status,action
ORD02110,2026-04-25,Anjali Bose,Chennai,Spare Lid for 750ml Glass Bottle,Spare Lid,COD,210,14,1,High,Returned,Call Customer
ORD02111,2026-04-25,Aakash Chauhan,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1158,2,4,Medium,Delivered,Send Reminder
ORD02112,2026-04-25,Kriti Shah,Jaipur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1134,7,5,Low,Delivered,Normal Delivery
ORD02113,2026-04-25,Ishaan Chatterjee,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1095,6,3,Medium,Delivered,Send Reminder
ORD02114,2026-04-25,Simran Dubey,Chennai,TintCup Glass Coffee Cup 350ml,Coffee Cups,UPI,948,6,1,Low,Delivered,Normal Delivery
ORD02115,2026-04-25,Nisha Malhotra,Hyderabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,2,5,Medium,Delivered,Send Reminder
ORD02116,2026-04-25,Nidhi Thakur,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1147,12,2,Medium,Delivered,Send Reminder
ORD02117,2026-04-25,Simran Shah,Chennai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,914,9,2,Medium,Delivered,Send Reminder
ORD02118,2026-04-25,Vikas Saxena,Chennai,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,14,4,Medium,Delivered,Send Reminder
ORD02119,2026-04-25,Harsh Mehta,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1150,7,5,Low,Delivered,Normal Delivery
ORD02120,2026-04-25,Anjali Agarwal,Pune,GlassUp Lunch Box Set of 3 (500ml) without Bag,500ml Lunch Box Combos,UPI,2299,4,1,High,Delivered,Call Customer
ORD02121,2026-04-25,Divya Thakur,Bangalore,125ml Glass Baby Feeding Bottle,Baby Bottle,UPI,999,13,2,Medium,Delivered,Send Reminder
ORD02122,2026-04-25,Pooja Agarwal,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,892,0,3,Medium,Delivered,Send Reminder
ORD02123,2026-04-25,Nisha Verma,Delhi,Pack of 4 Stainless Steel Straws,Straws,COD,349,1,4,Medium,Delivered,Send Reminder
ORD02124,2026-04-25,Nikhil Singh,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,995,4,4,High,Delivered,Call Customer
ORD02125,2026-04-25,Aakash Yadav,Kolkata,Spare Lid for 750ml Glass Bottle,Spare Lid,COD,210,13,2,Medium,Delivered,Send Reminder
ORD02126,2026-04-25,Amit Mehta,Delhi,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,1,4,Medium,Delivered,Send Reminder
ORD02127,2026-04-25,Manoj Sharma,Surat,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,8,5,High,Delivered,Call Customer
ORD02128,2026-04-25,Suresh Malhotra,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1151,1,4,High,Returned,Call Customer
ORD02129,2026-04-25,Nidhi Chatterjee,Surat,GlassUp Lunch Box Set of 3 (500ml) without Bag,500ml Lunch Box Combos,Credit Card,2299,14,4,Medium,Delivered,Send Reminder
ORD02130,2026-04-25,Tanya Shah,Chennai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,912,12,2,Medium,Delivered,Send Reminder
ORD02131,2026-04-25,Deepak Pillai,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1189,4,1,Medium,Delivered,Send Reminder
ORD02132,2026-04-25,Ishaan Jain,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1199,1,1,Medium,Delivered,Send Reminder
ORD02133,2026-04-25,Swati Agarwal,Kolkata,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,971,12,4,Low,Delivered,Normal Delivery
ORD02134,2026-04-25,Sneha Srivastava,Indore,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,968,1,1,High,Returned,Call Customer
ORD02135,2026-04-25,Preeti Mishra,Ahmedabad,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,8,5,Low,Delivered,Normal Delivery
ORD02136,2026-04-25,Vikram Saxena,Bangalore,TintCup Glass Coffee Cup 350ml,Coffee Cups,COD,952,2,1,Low,Delivered,Normal Delivery
ORD02137,2026-04-25,Yash Pandey,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1132,0,1,Medium,Delivered,Send Reminder
ORD02138,2026-04-25,Neha Tiwari,Surat,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,4,2,Low,Delivered,Normal Delivery
ORD02139,2026-04-25,Anita Kulkarni,Chandigarh,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1145,14,5,High,Returned,Call Customer
ORD02140,2026-04-25,Anita Das,Delhi,GlassUp Lunch Box 500ml,500ml Lunch Box,UPI,904,0,3,High,Returned,Call Customer
ORD02141,2026-04-25,Ritu Rao,Jaipur,GlassUp Lunch Box Set of 3 (500ml) with Bag,500ml Lunch Box Combos,COD,2724,9,4,Low,Delivered,Normal Delivery
ORD02142,2026-04-25,Kavya Das,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,907,6,2,Medium,Delivered,Send Reminder
ORD02143,2026-04-25,Suresh Pillai,Mumbai,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,2,2,Medium,Delivered,Send Reminder
ORD02144,2026-04-25,Manish Chauhan,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,968,9,5,Medium,Delivered,Send Reminder
ORD02145,2026-04-25,Anjali Patel,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,997,2,2,Medium,Delivered,Send Reminder
ORD02146,2026-04-25,Kriti Ghosh,Bangalore,GlassUp Lunch Box Set of 3 (500ml) with Bag,500ml Lunch Box Combos,Debit Card,2637,6,4,Low,Delivered,Normal Delivery
ORD02147,2026-04-25,Karan Iyer,Pune,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,918,6,1,Medium,Delivered,Send Reminder
ORD02148,2026-04-25,Manoj Chatterjee,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,Debit Card,901,14,5,High,Returned,Call Customer
ORD02149,2026-04-25,Tanya Shah,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,886,1,4,Medium,Returned,Refund Initiated
ORD02150,2026-04-25,Pooja Bose,Hyderabad,Glass Lunch Box Set of 3 (300ml) without Bag,300ml Lunch Box Combos,UPI,1799,3,1,Medium,Delivered,Send Reminder
ORD02151,2026-04-25,Vikas Thakur,Bhopal,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,935,4,4,Low,Delivered,Normal Delivery
ORD02152,2026-04-25,Arjun Kapoor,Kota,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1116,2,1,Medium,Delivered,Send Reminder
ORD02153,2026-04-25,Nisha Chauhan,Mumbai,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,14,4,Low,Delivered,Normal Delivery
ORD02154,2026-04-25,Neha Tripathi,Pune,Glass Lunch Box Set of 3 (300ml) without Bag,300ml Lunch Box Combos,UPI,1799,13,5,Low,Delivered,Normal Delivery
ORD02155,2026-04-25,Ritu Jain,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1190,4,5,High,Delivered,Call Customer
ORD02156,2026-04-25,Simran Kapoor,Ahmedabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1080,5,3,High,Returned,Call Customer
ORD02157,2026-04-25,Varun Tripathi,Ahmedabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1057,5,3,Medium,Delivered,Send Reminder
ORD02158,2026-04-25,Vikas Kumar,Jaipur,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,922,1,1,Low,Delivered,Normal Delivery
ORD02159,2026-04-25,Ishaan Iyer,Bhopal,Borosilicate Glass Water Bottle 750ml,Water Bottle,Debit Card,898,8,5,High,Returned,Call Customer
ORD02160,2026-04-25,Kriti Tiwari,Pune,Customized Borosilicate Glass Bottle 750ml,Water Bottle,Credit Card,979,3,2,Medium,Delivered,Send Reminder
ORD02161,2026-04-25,Geeta Chatterjee,Kolkata,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,2,1,High,Delivered,Call Customer
ORD02162,2026-04-25,Varun Kapoor,Ahmedabad,Customized 1 Litre Bottle,1L Water Bottle,Credit Card,1199,5,1,Low,Delivered,Normal Delivery
ORD02163,2026-04-25,Nikhil Pillai,Kota,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,981,3,1,Medium,Delivered,Send Reminder
ORD02164,2026-04-25,Deepak Nair,Ahmedabad,Glass Lunch Box Set of 3 (300ml) with Bag,300ml Lunch Box Combos,COD,2169,12,2,Medium,Delivered,Send Reminder
ORD02165,2026-04-25,Rahul Gupta,Kolkata,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,913,14,3,Low,Delivered,Normal Delivery
ORD02166,2026-04-25,Vikram Mehta,Kota,Spare Lid for 750ml Glass Bottle,Spare Lid,Credit Card,210,11,1,Low,Delivered,Normal Delivery
ORD02167,2026-04-25,Rohan Srivastava,Ahmedabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,4,5,Medium,Delivered,Send Reminder
ORD02168,2026-04-25,Nikhil Srivastava,Vadodara,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1137,10,3,High,Returned,Call Customer
ORD02169,2026-04-25,Rohan Ghosh,Delhi,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,14,3,Low,Delivered,Normal Delivery
ORD02170,2026-04-25,Varun Rao,Kolkata,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,956,1,1,Low,Delivered,Normal Delivery
ORD02171,2026-04-25,Manoj Chatterjee,Mumbai,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,7,5,High,Returned,Call Customer
ORD02172,2026-04-25,Yash Kapoor,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Debit Card,1194,12,2,Medium,Delivered,Send Reminder
ORD02173,2026-04-25,Karan Yadav,Chandigarh,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1127,2,4,Medium,Delivered,Send Reminder
ORD02174,2026-04-25,Nikhil Patel,Ahmedabad,GlassUp Lunch Box 500ml,500ml Lunch Box,COD,914,12,1,High,Returned,Call Customer
ORD02175,2026-04-25,Rajesh Reddy,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1117,3,5,Medium,Delivered,Send Reminder
ORD02176,2026-04-25,Varun Kulkarni,Hyderabad,Glass Lunch Box Set of 3 (300ml) without Bag,300ml Lunch Box Combos,COD,1799,2,1,Low,Delivered,Normal Delivery
ORD02177,2026-04-25,Pooja Kapoor,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1056,9,2,Low,Delivered,Normal Delivery
ORD02178,2026-04-25,Anjali Sharma,Ahmedabad,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,2,1,High,Delivered,Call Customer
ORD02179,2026-04-25,Sunita Srivastava,Mumbai,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,1,5,High,Returned,Call Customer
ORD02180,2026-04-25,Kriti Ghosh,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,927,10,5,Medium,Delivered,Send Reminder
ORD02181,2026-04-25,Gaurav Iyer,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,970,4,2,High,Returned,Call Customer
ORD02182,2026-04-25,Varun Agarwal,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1122,4,3,Low,Delivered,Normal Delivery
ORD02183,2026-04-25,Geeta Jain,Chennai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1070,4,4,Low,Delivered,Normal Delivery
ORD02184,2026-04-25,Aman Sharma,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1098,5,1,Low,Delivered,Normal Delivery
ORD02185,2026-04-25,Rahul Das,Mumbai,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,13,4,High,Delivered,Call Customer
ORD02186,2026-04-25,Gaurav Dubey,Lucknow,Customized TintCup Coffee Cup 350ml,Coffee Cups,COD,1049,11,5,Medium,Delivered,Send Reminder
ORD02187,2026-04-25,Simran Iyer,Bangalore,GlassUp Lunch Box 500ml,500ml Lunch Box,Credit Card,818,6,4,High,Returned,Call Customer
ORD02188,2026-04-25,Sneha Iyer,Delhi,250ml Glass Baby Feeding Bottle,Baby Bottle,Credit Card,1049,5,3,Medium,Delivered,Send Reminder
ORD02189,2026-04-25,Rajesh Rao,Ahmedabad,125ml Glass Baby Feeding Bottle,Baby Bottle,Credit Card,999,4,1,Low,Delivered,Normal Delivery
ORD02190,2026-04-25,Ishaan Ghosh,Delhi,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,9,3,Low,Delivered,Normal Delivery
ORD02191,2026-04-25,Anita Thakur,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1059,12,2,Low,Delivered,Normal Delivery
ORD02192,2026-04-25,Harsh Shah,Mumbai,TintCup Glass Coffee Cup 350ml,Coffee Cups,UPI,969,11,5,Medium,Delivered,Send Reminder
ORD02193,2026-04-25,Manoj Srivastava,Mumbai,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,8,2,Low,Delivered,Normal Delivery
ORD02194,2026-04-25,Kriti Kulkarni,Chennai,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,950,7,5,Medium,Delivered,Send Reminder
ORD02195,2026-04-25,Sunita Mehta,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1067,2,3,Medium,Delivered,Send Reminder
ORD02196,2026-04-25,Priya Iyer,Pune,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,951,3,2,Medium,Delivered,Send Reminder
ORD02197,2026-04-25,Harsh Patel,Pune,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,895,7,5,Low,Delivered,Normal Delivery
ORD02198,2026-04-25,Swati Jain,Delhi,GlassUp Lunch Box 500ml,500ml Lunch Box,Debit Card,896,0,5,Medium,Delivered,Send Reminder
ORD02199,2026-04-25,Sunita Kulkarni,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,999,5,1,Medium,Delivered,Send Reminder
ORD02200,2026-04-25,Gaurav Patel,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,937,7,3,Low,Delivered,Normal Delivery
ORD02201,2026-04-25,Meera Yadav,Surat,Canvas Eco-Friendly Lunch Bag,Lunch Bag,COD,449,13,5,Medium,Delivered,Send Reminder
ORD02202,2026-04-25,Pooja Reddy,Kolkata,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1072,6,3,Low,Delivered,Normal Delivery
ORD02203,2026-04-25,Neha Saxena,Kolkata,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,897,1,4,Medium,Delivered,Send Reminder
ORD02204,2026-04-25,Swati Kulkarni,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1142,5,3,Low,Delivered,Normal Delivery
ORD02205,2026-04-25,Rahul Nair,Lucknow,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,8,2,Medium,Delivered,Send Reminder
ORD02206,2026-04-25,Priya Kapoor,Kota,Borosilicate Glass Lunch Box 300ml,300ml Lunch Box,COD,731,11,5,Low,Delivered,Normal Delivery
ORD02207,2026-04-25,Simran Kapoor,Kolkata,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1065,5,4,Low,Delivered,Normal Delivery
ORD02208,2026-04-25,Vikram Reddy,Mumbai,GlassUp Lunch Box 500ml,500ml Lunch Box,Credit Card,916,13,4,High,Delivered,Call Customer
ORD02209,2026-04-25,Neha Iyer,Kolkata,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,Credit Card,1192,4,1,Low,Delivered,Normal Delivery
ORD02210,2026-04-25,Nikhil Dubey,Hyderabad,Kid's Bento Box - Customizable,Kids,Debit Card,2123,2,2,Low,Delivered,Normal Delivery
ORD02211,2026-04-25,Swati Sharma,Mumbai,250ml Glass Baby Feeding Bottle,Baby Bottle,COD,1049,6,5,Medium,Delivered,Send Reminder
ORD02212,2026-04-25,Sneha Singh,Hyderabad,125ml Glass Baby Feeding Bottle,Baby Bottle,COD,999,8,1,Medium,Delivered,Send Reminder
ORD02213,2026-04-25,Deepak Patel,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1196,7,1,High,Delivered,Call Customer
ORD02214,2026-04-25,Neha Jain,Pune,Replacement Lid for 1L Motivational Bottle,1L Water Bottle,UPI,300,5,2,High,Returned,Call Customer
ORD02215,2026-04-25,Rahul Sharma,Mumbai,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,6,5,High,Returned,Call Customer
ORD02216,2026-04-25,Harsh Pandey,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,940,1,5,Low,Delivered,Normal Delivery
ORD02217,2026-04-26,Gaurav Kapoor,Delhi,Glass Lunch Box Set of 3 (300ml) without Bag,300ml Lunch Box Combos,Debit Card,1799,5,3,High,Returned,Call Customer
ORD02218,2026-04-26,Deepak Yadav,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1094,5,2,Low,Delivered,Normal Delivery
ORD02219,2026-04-26,Kriti Jain,Bhopal,GlassUp Lunch Box 500ml,500ml Lunch Box,UPI,977,14,1,Low,Delivered,Normal Delivery
ORD02220,2026-04-26,Neha Sharma,Pune,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1095,9,3,Low,Delivered,Normal Delivery
ORD02221,2026-04-26,Sneha Rao,Mumbai,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,14,1,Low,Delivered,Normal Delivery
ORD02222,2026-04-26,Varun Saxena,Bangalore,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,893,14,3,Low,Delivered,Normal Delivery
ORD02223,2026-04-26,Karan Dubey,Kolkata,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1161,4,1,High,Returned,Call Customer
ORD02224,2026-04-26,Tanya Das,Kota,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1097,14,3,Medium,Delivered,Send Reminder
ORD02225,2026-04-26,Preeti Tiwari,Indore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1056,0,1,Low,Delivered,Normal Delivery
ORD02226,2026-04-26,Tanya Singh,Kolkata,Borosilicate Glass Water Bottle 750ml,Water Bottle,Debit Card,965,0,2,Low,Delivered,Normal Delivery
ORD02227,2026-04-26,Vikram Tiwari,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1049,3,4,High,Delivered,Call Customer
ORD02228,2026-04-26,Varun Pillai,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,887,1,2,Medium,Delivered,Send Reminder
ORD02229,2026-04-26,Harsh Pillai,Patna,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1093,3,3,Low,Delivered,Normal Delivery
ORD02230,2026-04-26,Varun Verma,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1086,6,4,High,Delivered,Call Customer
ORD02231,2026-04-26,Neha Mehta,Pune,Customized Borosilicate Glass Bottle 750ml,Water Bottle,COD,979,13,5,Low,Delivered,Normal Delivery
ORD02232,2026-04-26,Vikram Yadav,Bangalore,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,COD,1188,12,2,High,Returned,Call Customer
ORD02233,2026-04-26,Harsh Tiwari,Ahmedabad,TintCup Glass Coffee Cup 350ml,Coffee Cups,UPI,987,10,2,Low,Delivered,Normal Delivery
ORD02234,2026-04-26,Rahul Shah,Chennai,GlassUp Lunch Box 500ml,500ml Lunch Box,Debit Card,877,3,1,Medium,Delivered,Send Reminder
ORD02235,2026-04-26,Deepak Sharma,Hyderabad,Customized 1 Litre Bottle,1L Water Bottle,COD,1199,2,3,Low,Delivered,Normal Delivery
ORD02236,2026-04-26,Deepak Saxena,Mumbai,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,906,7,2,High,Returned,Call Customer
ORD02237,2026-04-26,Tanya Kapoor,Nagpur,TintCup Glass Coffee Cup 350ml,Coffee Cups,COD,915,8,3,High,Delivered,Call Customer
ORD02238,2026-04-26,Ritu Pillai,Ahmedabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1096,3,2,Low,Delivered,Normal Delivery
ORD02239,2026-04-26,Aman Bose,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1073,0,4,High,Returned,Refund Initiated
ORD02240,2026-04-26,Vikram Saxena,Delhi,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1111,14,4,Medium,Delivered,Send Reminder
ORD02241,2026-04-26,Preeti Dubey,Mumbai,125ml Glass Baby Feeding Bottle,Baby Bottle,COD,999,1,4,Low,Delivered,Normal Delivery
ORD02242,2026-04-26,Nisha Dubey,Surat,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1105,14,3,High,Returned,Call Customer
ORD02243,2026-04-26,Ritu Reddy,Kota,Borosilicate Glass Water Bottle 750ml,Water Bottle,Credit Card,920,9,5,High,Returned,Call Customer
ORD02244,2026-04-26,Rahul Nair,Pune,Baby Feeding Bottle Teat,Accessories,COD,189,6,2,Low,Delivered,Normal Delivery
ORD02245,2026-04-26,Yash Jain,Bangalore,GlassUp Lunch Box 500ml,500ml Lunch Box,UPI,916,7,4,High,Delivered,Call Customer
ORD02246,2026-04-26,Ravi Sharma,Indore,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,879,13,2,Low,Delivered,Normal Delivery
ORD02247,2026-04-26,Rohan Bose,Mumbai,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1095,10,5,High,Delivered,Call Customer
ORD02248,2026-04-26,Swati Malhotra,Indore,Glass Lunch Box Set of 3 (300ml) without Bag,300ml Lunch Box Combos,UPI,1799,9,4,High,Delivered,Call Customer
ORD02249,2026-04-26,Nisha Iyer,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,934,8,3,Medium,Delivered,Send Reminder
ORD02250,2026-04-26,Karan Chatterjee,Nagpur,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1199,7,2,Medium,Delivered,Send Reminder
ORD02251,2026-04-26,Kavya Ghosh,Hyderabad,Motivational Borosilicate Glass Water Bottle 1L,1L Water Bottle,UPI,1191,12,3,Low,Delivered,Normal Delivery
ORD02252,2026-04-26,Gaurav Nair,Jaipur,Kid's Bento Box - Customizable,Kids,UPI,2135,1,5,Low,Delivered,Normal Delivery
ORD02253,2026-04-26,Simran Pillai,Hyderabad,Customized 1 Litre Bottle,1L Water Bottle,UPI,1199,12,5,Low,Delivered,Normal Delivery
ORD02254,2026-04-26,Arjun Ghosh,Patna,Glass Lunch Box Set of 3 (300ml) without Bag,300ml Lunch Box Combos,COD,1799,1,5,High,Delivered,Call Customer
ORD02255,2026-04-26,Manoj Jain,Mumbai,GlassUp Lunch Box Set of 3 (500ml) without Bag,500ml Lunch Box Combos,COD,2299,9,3,Medium,Delivered,Send Reminder
ORD02256,2026-04-26,Sneha Yadav,Indore,Borosilicate Glass Water Bottle 750ml,Water Bottle,Debit Card,959,2,1,High,Returned,Call Customer
ORD02257,2026-04-26,Rohan Thakur,Hyderabad,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,914,2,5,High,Delivered,Call Customer
ORD02258,2026-04-26,Nidhi Sharma,Chennai,Borosilicate Glass Water Bottle 750ml,Water Bottle,UPI,925,10,2,Low,Delivered,Normal Delivery
ORD02259,2026-04-26,Vikas Jain,Delhi,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,895,14,2,High,Delivered,Call Customer
ORD02260,2026-04-26,Kavya Das,Pune,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,970,11,1,Low,Delivered,Normal Delivery
ORD02261,2026-04-26,Sneha Thakur,Ahmedabad,250ml Glass Baby Feeding Bottle,Baby Bottle,COD,1049,2,5,Low,Delivered,Normal Delivery
ORD02262,2026-04-26,Manish Chauhan,Nagpur,Borosilicate Glass Water Bottle 750ml,Water Bottle,COD,921,0,1,Medium,Delivered,Send Reminder
ORD02263,2026-04-26,Manoj Chauhan,Pune,TintCup Glass Coffee Cup 350ml,Coffee Cups,COD,955,1,5,Low,Delivered,Normal Delivery
